Price,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS,BHARTIARTL.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS,TMPV.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,276.8707580566406,495.598876953125,1581.751708984375,335.95391845703125,608.1385498046875,540.128173828125,1676.0736083984375,179.41954040527344,281.30315931767706,498.96840416590805,1593.934498909398,340.2956547581712,616.410852169529,546.5685699194651,1681.3763983098481,180.20539414009784,275.0714835225187,493.3565001037048,1572.603476501887,334.410184105547,606.2138215287165,533.8206242395728,1621.4432007337273,169.4490651746219,277.0901803305611,495.7397850801287,1573.8530129722285,337.69060119977377,613.1346848978538,535.369810658872,1631.103212197092,169.94022188527296,5562215,9607428,2190515,18096382,8319610,22160532,6453309,31859427
2019-02-27,280.99591064453125,491.2784118652344,1549.844482421875,333.3970947265625,602.2005615234375,541.5667724609375,1692.02294921875,174.2133026123047,285.47217799133165,498.8392391439328,1587.776178651607,342.2253154300553,611.3328987735545,551.0392370096412,1705.8756956774275,182.8085456086197,275.9052431725083,490.3156734424575,1542.7490675302804,331.2262265753988,600.1529567579719,535.148536691583,1662.3440265205911,172.98541075568826,279.9426660241199,496.87862125674746,1587.776178651607,338.65543158153923,610.1862201087534,543.5808035935923,1677.1423412967388,180.30364322333932,4527145,7030092,1491740,17325417,5936354,24308835,4732082,19723906
2019-02-28,279.15277099609375,487.82672119140625,1546.408203125,337.8353271484375,601.4224853515625,544.90869140625,1630.650634765625,174.31150817871094,286.9643287018422,494.4718174369422,1567.828453234396,339.3790615332523,608.0567550466212,548.8039072567752,1702.9158459831058,178.33899907607164,277.3096001356236,486.8052806356382,1541.9009819182043,332.86645694092977,599.7844014748101,542.9168210075819,1625.8412034023902,173.47655078997906,285.16502446380514,491.47800715607855,1561.0007267222209,336.1951332880528,605.0262898765588,546.1038372836208,1693.5846077852975,176.81641032273222,7687680,11645376,1895136,18347113,8559921,24688859,8454295,18692372
2019-03-01,270.024658203125,489.18865966796875,1548.193359375,341.7911376953125,607.6470947265625,542.6953735351562,1640.475341796875,177.11111450195312,278.9333265608502,493.3095059156402,1561.0008632499366,342.51476042861236,608.8756573523822,549.9103912857396,1648.3677558681875,180.74567119671303,265.1534128246715,487.69760170093946,1544.98034336738,338.31774268661616,602.4052075269286,541.0133999644827,1628.102266877911,174.2132928800059,278.9333265608502,489.8695818722123,1548.5057162599428,339.6684992332524,602.4052075269286,547.5422609049652,1640.187616873583,175.49028834841715,29577827,9352928,761115,14190221,3998826,17329606,4148548,20539919
2019-03-05,270.2001953125,494.7652893066406,1539.2236328125,350.474609375,599.9481811523438,547.830078125,1634.4739990234375,190.617919921875,271.3850694617477,495.7045238306331,1552.7898581900151,351.3429507633283,608.1386000076659,548.7817507558763,1650.0122510555511,194.84187057631104,266.46995780135006,486.0538661660805,1532.886829861686,340.3921208788589,598.1053369098963,539.397811854067,1625.0195192590434,178.19164631069788,270.33185460017853,490.49172636141435,1552.7898581900151,342.5147593341363,606.5005162366015,541.5224694607421,1648.3679937052218,180.54920748450346,11396759,11837276,1406843,17638277,4826505,15577500,2449622,58138551
2019-03-06,271.5606384277344,494.09613037109375,1517.0892333984375,358.8686218261719,599.9481811523438,559.8475952148438,1643.9287109375,185.4607696533203,274.9397945777443,495.5167342511141,1544.0430041102318,359.73696315883336,602.8967119441199,563.5214978834231,1656.5895143944501,191.94402898585483,270.5951567506084,490.8792631451005,1515.4380019862676,352.4042473993806,595.4434507819166,546.70128895691,1631.966797239138,184.4293376036929,272.9210682673712,495.4462801867686,1540.5621917331264,352.4042473993806,602.8967119441199,548.7816838409304,1635.4608446020047,191.94402898585483,7093395,8458044,2193045,31436190,6076668,26332276,2635047,22468702
2019-03-07,270.024658203125,499.32061767578125,1522.0872802734375,357.7590637207031,592.12646484375,562.2601318359375,1655.19140625,185.95193481445312,274.0182145634492,500.1424479893788,1535.117910514746,360.84653246064687,601.5863905998347,566.487286832105,1664.0292879296555,190.02852954281371,269.4541543973546,491.9241448534031,1517.0892437499385,355.5399658068138,590.1607439116774,556.9041950866588,1644.4214422427565,184.47846467327508,272.08725117167415,495.3523742349434,1522.935121586263,358.4344567089046,601.1768695715162,559.4936385114966,1648.3676993217832,188.01478401875437,6466583,10204852,1566441,15355303,5951551,17738092,2539884,27051501
2019-03-08,270.9462890625,499.7197570800781,1518.69580078125,357.566162109375,583.4443969726562,560.8656616210938,1662.9195556640625,177.99517822265625,273.84270491665126,500.1424241150189,1533.3329943447784,360.26767552706576,592.1262699090526,564.1190411676282,1671.3875207770593,184.62579341712623,270.0247035507217,495.31709489596705,1512.8944827002017,354.71990057221427,582.0520659270326,558.608217000862,1652.5197086810856,176.81640518586627,271.8678745742783,496.6320462654871,1522.6228686566892,356.7942801012577,592.1262699090526,560.4008762300434,1664.810491674149,184.47845240836963,4441514,7053460,1419614,16143455,7193994,13211934,2031071,28012914
2019-03-11,292.9765319824219,499.7784729003906,1530.6109619140625,362.6314697265625,582.5436401367188,577.2433471679688,1656.4246826171875,178.63369750976562,295.8729473779519,503.35930490799063,1540.4732473145525,365.09177518387935,588.4816948164955,580.7401413223661,1671.3873824449227,181.3350593555949,270.9462461606054,498.3109187989152,1519.9455041579856,356.9872066514597,581.0284323869879,561.2641230591577,1647.2579289921916,177.84784379319635,271.2534610958445,500.6120550952951,1525.0774399471272,358.72388939259116,584.2226662894806,562.1715332234376,1668.0166753801573,178.78103852397294,17059011,9224108,1427771,11449587,9932198,21258869,3111689,25669662
2019-03-12,308.7751770019531,509.7696228027344,1548.3272705078125,374.5471496582031,579.021728515625,589.30517578125,1654.4925537109375,181.53152465820312,310.7061107222343,510.7088574831632,1552.0757710561081,375.31900215226744,585.5740642510241,590.4781607218365,1664.6459215489651,182.7102977750985,289.07077273931924,501.7861280190895,1534.0471024014885,364.0787345833509,577.9159918660637,581.7360574304449,1646.723479087395,180.30363287208016,292.0988474797156,504.13421472016154,1534.1363316623456,364.7058684153139,580.7007545497502,582.9090423710314,1655.8080396716862,181.13859029329572,30070085,15097292,1861116,37108265,11997387,24561597,2658550,18657724
2019-03-13,296.4434509277344,522.813232421875,1559.751220703125,378.1170349121094,580.2503662109375,596.365234375,1644.668212890625,178.48634338378906,312.94425425980756,524.5625454703749,1566.8020749578507,379.41956186522134,588.563613251883,601.9866858465925,1657.3290130063701,181.62974329421243,295.34633964551057,510.02791237377454,1553.9499028522416,370.78431784670846,578.4894057590691,587.8666043720284,1626.6635770419184,177.20933295454776,305.87875655451813,510.70883455598266,1561.000757106967,374.2577132402444,581.5198714251314,591.8060821060708,1654.9448200693967,181.1877052580286,13993813,57166348,1744331,19574619,11348867,24577591,1833163,9769821
2019-03-14,300.5247497558594,522.3905639648438,1550.5587158203125,374.2576599121094,580.1683959960938,593.8200073242188,1633.8983154296875,176.37437438964844,303.6405871924703,527.7324609556068,1563.41078135794,379.1783002314505,585.5331612297849,602.871946999757,1650.6697580760606,179.22307726089699,293.6348081582623,519.0680443714517,1544.2218033730355,373.1963407147168,578.4074856438931,591.4076144308954,1628.6366725896012,174.50796993183644,295.78516395651246,527.1102409399631,1562.562939863808,378.2134699509634,584.7960034142121,597.4496475061777,1648.3266114009316,178.28988252644749,6931287,15379864,867427,13182462,6415187,22753310,1905495,15737080
2019-03-15,296.39959716796875,529.0239868164062,1515.83984375,381.39739990234375,588.5224609375,585.0115966796875,1677.1015625,176.81640625,302.67513935840896,530.644143872125,1558.769576691873,384.24366102095314,592.7814881909649,601.4555465859182,1700.9432970898906,178.19163896971278,290.69452909309,523.1655213748528,1512.3143619317198,374.4506395165577,581.1920270094706,580.3860210833575,1636.8583989128297,174.45886016223167,301.929109598116,523.858195555882,1557.4308109518,375.1742622303448,583.1577472773291,595.3471487793354,1643.3532363381307,177.0128659258286,11536718,12763088,3571762,31466545,14638664,34764353,5184318,17490993
2019-03-18,290.2117614746094,531.008056640625,1515.0809326171875,384.05072021484375,581.68359375,597.5824584960938,1663.001708984375,179.026611328125,301.62189657282966,538.0992670271777,1527.0404837090466,385.83566230313886,592.7406599012969,601.0793114262324,1697.366723300582,181.4332760820786,289.026887291583,527.6150828158658,1505.575675948736,379.6607537723193,577.7112103606929,588.2649436727448,1653.3005517302809,176.32524956597223,296.66288843519015,531.1137090771234,1526.1926424872702,382.3140373120242,590.9796997403197,589.1501929738362,1679.6086659298678,177.79871961805557,5844953,14358720,1621113,21220626,8065544,22104063,2349915,14690339
2019-03-19,295.5657958984375,532.4873657226562,1516.9554443359375,384.38836669921875,591.5529174804688,609.3123168945312,1663.001708984375,179.6160125732422,297.9356040925112,534.401033468184,1525.6574214311188,386.84870150961257,595.0338449976608,610.8394013627785,1668.9209945362857,181.23682370019904,291.39671310658844,528.5543204681729,1506.736134070126,380.0466305630582,579.3901672106522,594.5060803189182,1640.228687415863,177.55314842173973,291.39671310658844,532.8982808984978,1515.1257542901583,384.38836669921875,583.8129627677025,601.9866135927316,1668.9209945362857,178.78104018122616,5639437,11957992,1456211,11670392,8917337,21448030,2373993,10318028
2019-03-20,293.152099609375,539.8251342773438,1506.156005859375,379.08184814453125,605.23095703125,608.8255004882812,1656.6302490234375,177.01287841796875,298.3305304616823,540.0599429481907,1531.99413899038,384.1472076092177,607.974727105565,614.3805883246756,1681.0885744814625,180.2053970894515,291.7038769924129,530.9141566839658,1502.4966259708442,378.40648454914486,595.5662736468282,603.7572998317772,1644.2571736487334,176.4234993488893,295.91685582001196,532.7808741519325,1521.7302691398763,383.6165626811079,595.6481578318978,609.8656981021215,1667.2767740798158,179.76335904041352,3309504,11711992,2312268,14181408,13471173,21639437,3091165,7543753
2019-03-22,291.00177001953125,534.4596557617188,1497.6771240234375,378.0204772949219,608.6300659179688,593.9086303710938,1648.9022216796875,172.29776000976562,304.91331529920205,541.7035251380709,1520.7038270312771,382.36221338687403,611.2919523117528,611.2378899295851,1657.411232489272,178.78103428147196,289.0269397296209,533.2034639505413,1493.7946166145653,376.2837946358539,599.7844226690037,591.6733460571144,1630.5276678195714,171.80660332217917,294.90753425426715,540.059864680348,1506.1559728445195,380.5773009933862,610.186265652015,607.5197242067311,1656.5891039017276,178.73191561493078,9113700,30403880,1636228,17409249,8883260,25078643,3148149,11505994
2019-03-25,287.0081787109375,535.6689453125,1493.9285888671875,370.0124206542969,602.2005615234375,586.2508544921875,1631.3087158203125,168.27029418945312,293.94201720752187,537.2069533221476,1506.1113782499485,374.30592727402257,608.0567311488095,591.7395768986418,1650.6698849831268,170.7260777736865,283.6729187621913,529.0238495409722,1481.5673409747642,369.04759035272116,598.351054566292,582.8204251489317,1625.5126689006809,167.53355911418313,292.18660941346275,530.6675099700831,1494.062487223949,374.30592727402257,608.0567311488095,588.9730844650911,1650.6698849831268,170.6278404347518,5253505,9199260,2039945,12345034,7644966,17394088,2429205,11864723
2019-03-26,287.7103271484375,542.72509765625,1502.80908203125,380.23968505859375,596.0577392578125,605.1959228515625,1629.9931640625,170.0384521484375,290.87006101652173,543.5821264585747,1509.726037755208,381.59044179556105,602.2005534720806,607.1213698963418,1640.1052848537772,170.52960883865376,286.34989732243076,533.6262607662846,1494.0624363748932,369.91598749778734,588.9730068678833,588.7076500196026,1609.768822122458,168.5649820777887,288.3685938926477,534.4010835951958,1499.328269619066,371.4114923572381,602.2005534720806,588.8404374331935,1631.1030175160258,168.8596641007883,4247229,11786848,1452899,14063632,9406261,20734876,2316539,7820112
2019-03-27,283.05853271484375,539.9307861328125,1500.1314697265625,379.37127685546875,597.6548461914062,597.2283935546875,1617.8668212890625,166.845947265625,292.27441666308573,546.6463370423439,1524.2292496563387,384.4366358118732,599.784334999026,609.9320763376186,1642.6128709958298,171.9048555917598,281.21536186918206,535.1407121832228,1494.9548660138917,376.4285268427971,595.566299478097,595.0152110776627,1612.1941141255365,166.15831585212686,290.519008781519,544.415654671698,1502.9874593238171,381.49388579920156,597.9005487476167,609.9320763376186,1639.3243567395818,170.92254213123547,5951916,13885300,1520533,17950017,7387487,22079870,2266166,10047628
2019-03-28,289.5974426269531,540.7174072265625,1502.898681640625,386.4627380371094,604.2891845703125,601.9866943359375,1644.5037841796875,167.53355407714844,292.2744361094635,545.9301481435697,1510.1279960018874,387.76526474047085,610.1862970363866,606.3245934275687,1656.2601622693107,168.36851147733603,278.8894686969115,537.2070291370998,1493.5273199633084,378.9370739976817,597.9006668947144,594.3733726565703,1621.895248979463,164.5866138646706,283.1463442379157,539.7781725630897,1503.880421550343,378.9370739976817,597.9006668947144,597.6710151211328,1627.8145344161626,166.01096530291895,13616927,19554328,1852958,23117485,9277241,22930248,4054489,13203927
2019-04-01,299.1204833984375,542.8307495117188,1508.3426513671875,384.2436828613281,618.45849609375,616.0846557617188,1670.2777099609375,184.0364227294922,302.7629587182539,547.5738736587605,1536.3228320154653,395.14625392437483,622.4718212532326,622.7020415427161,1677.1013176154502,186.39396890986197,292.44996270953806,541.1401383825003,1504.7726095888036,381.8316070116023,607.7290675919719,603.1153998752498,1651.039879270771,173.2309752564567,293.06436294033574,545.9889149764292,1526.192860259107,387.3311517266913,607.7290675919719,606.4130419241452,1652.4786044238763,173.2309752564567,7080411,9647076,1283162,16106604,6584982,22088854,2095740,46389181
2019-04-02,312.8564758300781,538.8506469726562,1505.7989501953125,383.1823425292969,621.9802856445312,615.1331176757812,1709.4520263671875,199.36050415039062,315.09462455565387,544.7560615193709,1514.5901558866412,385.9321147356451,627.222122519106,621.0644661420826,1714.9602478063096,200.78485560131384,301.05142118401204,536.6434112931161,1499.5067082662622,379.61248813456234,618.0488455006777,610.8838022216285,1674.6759466833425,182.02267840826062,301.05142118401204,544.7560615193709,1511.1540126203683,385.9321147356451,621.6526489690974,618.8070210005278,1674.7581394712784,184.7240402937372,22251488,10910496,1227869,13010810,7283600,17526740,3719663,100834335
2019-04-03,307.1953125,538.3574829101562,1491.20654296875,378.3099670410156,616.9842529296875,608.7147827148438,1709.4520263671875,197.78880310058594,318.60541926703934,543.8167835219373,1505.3081430831398,388.6336335986943,621.2432808053951,621.0201023548342,1717.9199910319517,205.25437572133407,305.0010600555719,537.3008440820696,1489.287623660577,376.910951326371,611.6604805826406,607.2983247627387,1692.0229403100443,195.6768203611456,312.46153619858785,538.2048802321849,1501.2026166941157,384.9672902313475,619.1956760565308,616.48305202846,1714.1381192119634,201.3742409065274,12250809,7659452,1233102,12317200,6897127,17169813,2939886,81779620
2019-04-04,313.1636962890625,536.2911987304688,1487.41357421875,375.0777893066406,612.5614013671875,598.910400390625,1656.177978515625,202.50389099121094,315.5334746402502,543.1124014022787,1505.3083462615293,381.78337185138,617.393718144058,612.4772302504579,1709.7807203032417,203.24062600328992,308.9507173714839,535.3637160385626,1479.7825650593618,373.67877355595016,610.2680442632128,596.3430591887059,1650.3408858308753,197.4941019024212,308.9507173714839,538.3575262927257,1488.7076710006124,380.5290747607612,615.42804775681,610.3968352667464,1708.5063808965576,198.27995557975456,12168154,9211552,1212398,14521564,7688525,18320845,4397518,41268908
2019-04-05,313.0320129394531,541.3748779296875,1480.76416015625,376.814453125,621.8984985351562,599.28662109375,1683.9659423828125,201.52159118652344,315.7528726581212,543.2885456082115,1491.8313122312306,378.6958839439636,623.2499376529606,603.7129859979176,1688.980806088798,205.79466053934968,310.3111235008536,535.8333705361161,1472.6423363335512,372.0385609176271,612.6433351545545,594.4618939853823,1659.71315025467,198.72200694580386,314.7435243482861,537.1952722507735,1490.4925464709274,375.56018554187983,615.0185766372562,602.4072136697757,1667.8110963683316,204.32119041615624,3728070,8351180,1468074,10853927,6276040,14717266,3152103,32057373
2019-04-08,311.5399475097656,537.5709228515625,1485.940673828125,373.4858093261719,628.4098510742188,588.3756103515625,1702.4232177734375,197.00296020507812,319.3075790890941,545.4487648536463,1499.19443225501,377.68282695605757,630.6622161318325,600.8801417011313,1705.9172651840554,203.73179816695313,309.43345805234986,535.3872481763427,1478.8005902097054,371.4596598381977,618.7042252766403,585.9190138260517,1671.1411766953677,195.28391171286788,314.5679926698754,544.5212821126408,1485.940673828125,377.68282695605757,624.9698653517939,600.2162046801037,1692.763204344082,202.35656536875027,5656181,6398132,1647502,6305407,4919911,19081843,2194294,23877595
2019-04-09,308.5996398925781,537.0659790039062,1499.86376953125,383.1823425292969,622.9630737304688,590.6773681640625,1719.48193359375,202.25833129882812,316.85004218908415,540.7642145134971,1502.8983267667002,384.34015065121724,633.1192104268529,593.4438019252227,1724.8257693902403,203.92827613794572,299.7348671190513,532.3111047772895,1483.5754542715385,373.5340396609057,620.9974037181705,584.7238594627548,1691.6528007368024,194.64540213888858,314.69965635970897,539.2614623798102,1489.4214411361415,373.7752472326155,630.662085418728,588.2207125793918,1701.8061690361283,196.46268799843958,10073980,10777600,1232434,13206348,6730692,20774977,2690970,29611268
