,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
11,2019-02-28,182.25586046172145,124.48216100424914,253.29512315566006,182.25586046172145,182.25586046172145,7.995326649602786,7.995326649602786,7.995326649602786,7.995326649602786,7.995326649602786,7.995326649602786,0.0,0.0,0.0,190.25118711132424
12,2019-03-01,182.08781935474684,123.69292372661542,259.96312037178507,182.08781935474684,182.08781935474684,6.665470087232687,6.665470087232687,6.665470087232687,6.665470087232687,6.665470087232687,6.665470087232687,0.0,0.0,0.0,188.75328944197952
13,2019-03-05,181.41565492684833,117.77002519044616,244.8192872808941,181.41565492684833,181.41565492684833,1.104534331764319,1.104534331764319,1.104534331764319,1.104534331764319,1.104534331764319,1.104534331764319,0.0,0.0,0.0,182.52018925861265
14,2019-03-06,181.24761381987375,115.05167783931829,246.9441379291704,181.24761381987375,181.24761381987375,-0.2687353779963346,-0.2687353779963346,-0.2687353779963346,-0.2687353779963346,-0.2687353779963346,-0.2687353779963346,0.0,0.0,0.0,180.9788784418774
15,2019-03-07,181.0795727128991,114.77114076704784,242.16190188528898,181.0795727128991,181.0795727128991,-1.6045377142625237,-1.6045377142625237,-1.6045377142625237,-1.6045377142625237,-1.6045377142625237,-1.6045377142625237,0.0,0.0,0.0,179.47503499863657
16,2019-03-08,180.9115316059245,115.12787970877045,241.31054320399542,180.9115316059245,180.9115316059245,-2.8885019775129015,-2.8885019775129015,-2.8885019775129015,-2.8885019775129015,-2.8885019775129015,-2.8885019775129015,0.0,0.0,0.0,178.0230296284116
17,2019-03-11,180.40740828500063,106.18990921123117,239.52950815521044,180.40740828500063,180.40740828500063,-6.302284854016933,-6.302284854016933,-6.302284854016933,-6.302284854016933,-6.302284854016933,-6.302284854016933,0.0,0.0,0.0,174.1051234309837
18,2019-03-12,180.239367178026,108.0850273203864,239.42957277074478,180.239367178026,180.239367178026,-7.258981185726957,-7.258981185726957,-7.258981185726957,-7.258981185726957,-7.258981185726957,-7.258981185726957,0.0,0.0,0.0,172.98038599229903
19,2019-03-13,180.07132607105137,106.08758236947688,233.20633486753093,180.07132607105137,180.07132607105137,-8.111699489356313,-8.111699489356313,-8.111699489356313,-8.111699489356313,-8.111699489356313,-8.111699489356313,0.0,0.0,0.0,171.95962658169506
20,2019-03-14,179.90328496407676,104.4819613085562,234.61316885841026,179.90328496407676,179.90328496407676,-8.855243151153273,-8.855243151153273,-8.855243151153273,-8.855243151153273,-8.855243151153273,-8.855243151153273,0.0,0.0,0.0,171.0480418129235
21,2019-03-15,179.73524385710212,105.11487220884545,239.23575818959284,179.73524385710212,179.73524385710212,-9.486401293049735,-9.486401293049735,-9.486401293049735,-9.486401293049735,-9.486401293049735,-9.486401293049735,0.0,0.0,0.0,170.24884256405238
22,2019-03-18,179.23112053617828,101.85761579066842,230.66022385243417,179.23112053617828,179.23112053617828,-10.703223126184922,-10.703223126184922,-10.703223126184922,-10.703223126184922,-10.703223126184922,-10.703223126184922,0.0,0.0,0.0,168.52789740999336
23,2019-03-19,179.06307942920364,104.7989235190055,231.64076342110755,179.06307942920364,179.06307942920364,-10.891999610488082,-10.891999610488082,-10.891999610488082,-10.891999610488082,-10.891999610488082,-10.891999610488082,0.0,0.0,0.0,168.17107981871555
24,2019-03-20,178.895038322229,102.22820475641508,235.8572289575538,178.895038322229,178.895038322229,-10.981063732615493,-10.981063732615493,-10.981063732615493,-10.981063732615493,-10.981063732615493,-10.981063732615493,0.0,0.0,0.0,167.9139745896135
25,2019-03-22,178.55895610827977,100.32834750794363,234.43376367356686,178.55895610827977,178.55895610827977,-10.891185542048197,-10.891185542048197,-10.891185542048197,-10.891185542048197,-10.891185542048197,-10.891185542048197,0.0,0.0,0.0,167.66777056623158
26,2019-03-25,178.05483278735588,102.42352579280136,232.74067732750981,178.05483278735588,178.05483278735588,-10.229837681805071,-10.229837681805071,-10.229837681805071,-10.229837681805071,-10.229837681805071,-10.229837681805071,0.0,0.0,0.0,167.8249951055508
27,2019-03-26,177.8867916803813,101.85350288071169,239.70105506068106,177.8867916803813,177.8867916803813,-9.911530323383927,-9.911530323383927,-9.911530323383927,-9.911530323383927,-9.911530323383927,-9.911530323383927,0.0,0.0,0.0,167.97526135699738
28,2019-03-27,177.71875057340665,105.25139512366225,233.4099105592461,177.71875057340665,177.71875057340665,-9.562583688668473,-9.562583688668473,-9.562583688668473,-9.562583688668473,-9.562583688668473,-9.562583688668473,0.0,0.0,0.0,168.15616688473818
29,2019-03-28,177.550709466432,107.39282068518415,229.4394030761701,177.550709466432,177.550709466432,-9.193644049380303,-9.193644049380303,-9.193644049380303,-9.193644049380303,-9.193644049380303,-9.193644049380303,0.0,0.0,0.0,168.3570654170517
30,2019-04-01,176.87854503853353,100.05024190840967,231.95711420618443,176.87854503853353,176.87854503853353,-7.707503073512925,-7.707503073512925,-7.707503073512925,-7.707503073512925,-7.707503073512925,-7.707503073512925,0.0,0.0,0.0,169.1710419650206
31,2019-04-02,176.7105039315589,108.8109192328987,233.59928846040216,176.7105039315589,176.7105039315589,-7.372434943289357,-7.372434943289357,-7.372434943289357,-7.372434943289357,-7.372434943289357,-7.372434943289357,0.0,0.0,0.0,169.33806898826953
32,2019-04-03,176.5424628245843,101.28971044972141,235.9811990352494,176.5424628245843,176.5424628245843,-7.063533543790731,-7.063533543790731,-7.063533543790731,-7.063533543790731,-7.063533543790731,-7.063533543790731,0.0,0.0,0.0,169.47892928079358
33,2019-04-04,176.37442171760966,109.16688285373195,237.22232800597496,176.37442171760966,176.37442171760966,-6.7843613389277495,-6.7843613389277495,-6.7843613389277495,-6.7843613389277495,-6.7843613389277495,-6.7843613389277495,0.0,0.0,0.0,169.59006037868193
34,2019-04-05,176.20638061063505,109.36713464984385,238.97725248456697,176.20638061063505,176.20638061063505,-6.537181601442094,-6.537181601442094,-6.537181601442094,-6.537181601442094,-6.537181601442094,-6.537181601442094,0.0,0.0,0.0,169.66919900919297
35,2019-04-08,175.70225728971118,105.46827197438733,235.1027123431561,175.70225728971118,175.70225728971118,-5.991800227562604,-5.991800227562604,-5.991800227562604,-5.991800227562604,-5.991800227562604,-5.991800227562604,0.0,0.0,0.0,169.71045706214858
36,2019-04-09,175.53421618273654,105.54430532887942,227.95018442375763,175.53421618273654,175.53421618273654,-5.871304106083351,-5.871304106083351,-5.871304106083351,-5.871304106083351,-5.871304106083351,-5.871304106083351,0.0,0.0,0.0,169.66291207665319
37,2019-04-10,175.3661750757619,103.56938160022,234.55835571357352,175.3661750757619,175.3661750757619,-5.777122168799755,-5.777122168799755,-5.777122168799755,-5.777122168799755,-5.777122168799755,-5.777122168799755,0.0,0.0,0.0,169.58905290696214
