,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
56,2019-05-13,552.8796494829779,487.3777366371999,573.5106585641811,552.8796494829779,552.8796494829779,-23.759410421426022,-23.759410421426022,-23.759410421426022,-23.759410421426022,-23.759410421426022,-23.759410421426022,0.0,0.0,0.0,529.120239061552
57,2019-05-14,552.947862754588,485.7186169933959,570.203643251902,552.947862754588,552.947862754588,-23.31412459819681,-23.31412459819681,-23.31412459819681,-23.31412459819681,-23.31412459819681,-23.31412459819681,0.0,0.0,0.0,529.6337381563911
58,2019-05-15,553.0160760261978,486.9376802181952,572.9211234646397,553.0160760261978,553.0160760261978,-22.761429679685538,-22.761429679685538,-22.761429679685538,-22.761429679685538,-22.761429679685538,-22.761429679685538,0.0,0.0,0.0,530.2546463465122
59,2019-05-16,553.0842892978077,486.7923094000137,571.8430996647453,553.0842892978077,553.0842892978077,-22.108960932928664,-22.108960932928664,-22.108960932928664,-22.108960932928664,-22.108960932928664,-22.108960932928664,0.0,0.0,0.0,530.975328364879
60,2019-05-17,553.1525025694176,491.1989307576143,573.9822666418196,553.1525025694176,553.1525025694176,-21.36621842399985,-21.36621842399985,-21.36621842399985,-21.36621842399985,-21.36621842399985,-21.36621842399985,0.0,0.0,0.0,531.7862841454178
61,2019-05-20,553.3571423842474,492.8084298534815,573.8978743801408,553.3571423842474,553.3571423842474,-18.713849790301413,-18.713849790301413,-18.713849790301413,-18.713849790301413,-18.713849790301413,-18.713849790301413,0.0,0.0,0.0,534.643292593946
62,2019-05-21,553.4253556558573,494.6035829731004,577.0707284221473,553.4253556558573,553.4253556558573,-17.73279744137867,-17.73279744137867,-17.73279744137867,-17.73279744137867,-17.73279744137867,-17.73279744137867,0.0,0.0,0.0,535.6925582144786
63,2019-05-22,553.4935689274672,491.96293165106886,581.3150475736114,553.4935689274672,553.4935689274672,-16.726893134465183,-16.726893134465183,-16.726893134465183,-16.726893134465183,-16.726893134465183,-16.726893134465183,0.0,0.0,0.0,536.766675793002
64,2019-05-23,553.5617821990771,495.17961977557206,575.479799462486,553.5617821990771,553.5617821990771,-15.710331344113326,-15.710331344113326,-15.710331344113326,-15.710331344113326,-15.710331344113326,-15.710331344113326,0.0,0.0,0.0,537.8514508549638
65,2019-05-24,553.629995470687,500.8128139797856,581.5878867963888,553.629995470687,553.629995470687,-14.69677761386599,-14.69677761386599,-14.69677761386599,-14.69677761386599,-14.69677761386599,-14.69677761386599,0.0,0.0,0.0,538.9332178568211
66,2019-05-27,553.8346352855168,500.2734740381638,581.2065565978758,553.8346352855168,553.8346352855168,-11.795110719146276,-11.795110719146276,-11.795110719146276,-11.795110719146276,-11.795110719146276,-11.795110719146276,0.0,0.0,0.0,542.0395245663706
67,2019-05-28,553.9028485571267,501.25207426297754,584.5529313351327,553.9028485571267,553.9028485571267,-10.90697935760024,-10.90697935760024,-10.90697935760024,-10.90697935760024,-10.90697935760024,-10.90697935760024,0.0,0.0,0.0,542.9958691995265
68,2019-05-29,553.9710618287365,499.8688140884661,586.1148916102087,553.9710618287365,553.9710618287365,-10.070031198256853,-10.070031198256853,-10.070031198256853,-10.070031198256853,-10.070031198256853,-10.070031198256853,0.0,0.0,0.0,543.9010306304797
69,2019-05-30,554.0392751003466,502.0864576406575,587.557257523633,554.0392751003466,554.0392751003466,-9.287973263163298,-9.287973263163298,-9.287973263163298,-9.287973263163298,-9.287973263163298,-9.287973263163298,0.0,0.0,0.0,544.7513018371833
70,2019-05-31,554.1074883719564,501.6935465510789,584.8219666452886,554.1074883719564,554.1074883719564,-8.562156895941472,-8.562156895941472,-8.562156895941472,-8.562156895941472,-8.562156895941472,-8.562156895941472,0.0,0.0,0.0,545.5453314760149
71,2019-06-03,554.3121281867863,507.36148171759885,589.4161071004127,554.3121281867863,554.3121281867863,-6.700145612829566,-6.700145612829566,-6.700145612829566,-6.700145612829566,-6.700145612829566,-6.700145612829566,0.0,0.0,0.0,547.6119825739567
72,2019-06-04,554.3803414583961,509.3442835557214,594.6621230077438,554.3803414583961,554.3803414583961,-6.166036028157864,-6.166036028157864,-6.166036028157864,-6.166036028157864,-6.166036028157864,-6.166036028157864,0.0,0.0,0.0,548.2143054302381
73,2019-06-06,554.5167680016159,504.0961501291082,592.2081715909665,554.5167680016159,554.5167680016159,-5.173714705705133,-5.173714705705133,-5.173714705705133,-5.173714705705133,-5.173714705705133,-5.173714705705133,0.0,0.0,0.0,549.3430532959107
74,2019-06-07,554.5849812732259,506.41634584469415,593.3351937134615,554.5849812732259,554.5849812732259,-4.692248124308224,-4.692248124308224,-4.692248124308224,-4.692248124308224,-4.692248124308224,-4.692248124308224,0.0,0.0,0.0,549.8927331489177
75,2019-06-10,554.7896210880556,510.9817726866978,599.7210562673539,554.7896210880556,554.7896210880556,-3.1508350051375142,-3.1508350051375142,-3.1508350051375142,-3.1508350051375142,-3.1508350051375142,-3.1508350051375142,0.0,0.0,0.0,551.638786082918
76,2019-06-11,554.8578343596655,511.0329112103154,595.2336984672203,554.8578343596655,554.8578343596655,-2.56085265765165,-2.56085265765165,-2.56085265765165,-2.56085265765165,-2.56085265765165,-2.56085265765165,0.0,0.0,0.0,552.2969817020139
77,2019-06-12,554.9260476312754,508.9433365905098,597.3041457281857,554.9260476312754,554.9260476312754,-1.9123800444534385,-1.9123800444534385,-1.9123800444534385,-1.9123800444534385,-1.9123800444534385,-1.9123800444534385,0.0,0.0,0.0,553.013667586822
